Date,Open,High,Low,Close,Adj Close,Volume
8/27/2010,34.535713,34.658573,33.651428,241.619995,31.175512,137097800
8/30/2010,34.394287,35.107143,34.382858,242.5,31.289045,95822300
8/31/2010,34.549999,34.937141,34.335712,243.100006,31.366459,105196700
9/1/2010,35.352856,35.922855,35.182858,250.330002,32.299328,174259400
9/2/2010,35.894287,36.024284,35.509998,252.169983,32.536732,103856900
9/3/2010,36.441429,36.968571,36.357143,258.77002,33.388313,130197200
9/7/2010,36.662857,37.075714,36.607143,257.809998,33.264446,85639400
9/8/2010,37.111427,37.77,37.014286,262.920013,33.923771,131637800
9/9/2010,37.862858,38.074287,37.560001,263.070007,33.943127,109643800
9/10/2010,37.598572,37.785713,37.342857,263.410004,33.987003,96885600
9/13/2010,37.974285,38.325714,37.965714,267.040009,34.455368,97195000
9/14/2010,38.029999,38.452858,37.931427,268.059998,34.586975,102037600
9/15/2010,38.310001,38.625713,38.262856,270.220001,34.865673,107342200
9/16/2010,38.605713,39.524284,38.5,276.569977,35.684994,163025800
9/17/2010,39.669998,39.708572,39.097141,275.369995,35.530167,158619300
9/20/2010,39.439999,40.540001,39.407143,283.230011,36.544312,164669400
9/21/2010,40.55143,41.049999,40.398571,283.769989,36.613991,167018600
9/22/2010,40.387142,41.139999,40.344284,287.75,37.127522,146322400
9/23/2010,40.904285,41.822857,40.857143,288.919983,37.278473,196529200
9/24/2010,41.728573,41.932858,41.507141,292.319977,37.717175,162372000
9/27/2010,41.997143,42.104286,41.572857,291.159973,37.567497,120708700
9/28/2010,41.681427,41.681427,39.285713,286.859985,37.012688,258760600
9/29/2010,41.032856,41.401428,40.857143,287.369995,37.078495,117411000
9/30/2010,41.285713,41.42857,40.17857,283.75,36.611404,168347900
10/1/2010,40.878571,40.939999,40.192856,282.52002,36.452705,112035700
10/4/2010,40.228573,40.414288,39.681427,278.639984,35.952076,108825500
10/5/2010,40.285713,41.349998,40.259998,288.940002,37.281059,125491800
10/6/2010,41.369999,41.712856,40.751427,289.190002,37.313316,167717200
10/7/2010,41.477142,41.497143,40.987144,289.220001,37.317192,102099900
10/8/2010,41.672855,42.07143,41.42857,294.069977,37.942966,164600800
10/11/2010,42.105713,42.462856,42.085712,295.360016,38.109413,106938300
10/12/2010,42.201427,42.785713,41.784286,298.540009,38.519718,139636000
10/13/2010,42.885715,43.137142,42.828571,300.140015,38.726154,157523100
10/14/2010,43.098572,43.209999,42.914288,302.309998,39.006153,108824100
10/15/2010,43.919998,45,43.558571,314.73999,40.609955,230548500
10/18/2010,45.495716,45.57143,44.898571,318,41.030582,273252700
10/19/2010,43.342857,44.824287,42.860001,309.48999,39.932568,308196000
10/20/2010,44.142857,44.892857,43.83857,310.529999,40.066761,180406100
10/21/2010,44.622856,44.962856,43.828571,309.52002,39.936436,137865000
10/22/2010,44.152859,44.291428,43.757141,307.470001,39.671928,93194500
10/25/2010,44.155716,44.514286,44.062859,308.839996,39.848705,98115500
10/26/2010,43.83857,44.248573,43.664288,308.049988,39.746758,98232400
10/27/2010,43.950001,44.271427,43.657143,307.830017,39.718384,99750700
10/28/2010,43.992859,44,42.985714,305.23999,39.384186,137762800
10/29/2010,43.46143,43.697144,42.98143,300.980011,38.834549,107627800
11/1/2010,43.174286,43.657143,43.171429,304.179993,39.247433,105972300
11/2/2010,43.857143,44.312859,43.857143,309.360016,39.915791,108482500
11/3/2010,44.48143,44.697144,44.075714,312.799988,40.359646,127087100
11/4/2010,45.064285,45.740002,45.004284,318.27002,41.065422,160622000
11/5/2010,45.427143,45.652859,45.25,317.130005,40.918339,90313300
11/8/2010,45.314285,45.681427,45.251427,318.619995,41.110584,70439600
11/9/2010,45.864285,45.900002,44.92857,316.079987,40.782856,95886000
11/10/2010,45.234287,45.53857,44.792858,318.029999,41.034451,96056800
11/11/2010,45,45.485714,44.892857,316.649994,40.8564,90321000
11/12/2010,45.142857,45.214287,43.375713,308.029999,39.744175,198961700
11/15/2010,44.065716,44.362858,43.752857,307.040009,39.616447,100901500
11/16/2010,43.674286,43.942856,42.759998,301.589996,38.91325,164412500
11/17/2010,43.028572,43.427143,42.537144,300.5,38.77261,119862400
11/18/2010,43.599998,44.238571,43.527142,308.429993,39.795795,123622800
11/19/2010,43.995716,44.057144,43.605713,306.730011,39.576447,96210800
11/22/2010,43.811428,44.765713,43.695713,313.359985,40.431908,98268800
11/23/2010,44.349998,44.535713,43.794285,308.730011,39.834499,129861900
11/24/2010,44.57143,45.057144,44.535713,314.799988,40.617695,103431300
11/26/2010,44.82,45.385715,44.705715,315,40.643505,59396400
11/29/2010,45.07143,45.354286,44.482857,316.869995,40.884792,111446300
11/30/2010,44.791428,44.908573,44.41,311.149994,40.146744,125464500
12/1/2010,45.03857,45.392857,45,316.399994,40.824139,115437700
12/2/2010,45.361427,45.57143,44.984287,318.149994,41.049946,115709300
12/3/2010,45.287144,45.521427,45.191429,317.440002,40.958324,85523200
12/6/2010,45.52,46.047142,45.488571,320.149994,41.307999,112120400
12/7/2010,46.257141,46.284286,45.445713,318.210022,41.057674,97863500
12/8/2010,45.66143,45.860001,45.30143,321.009979,41.418957,80483900
12/9/2010,46.01857,46.07143,45.574287,319.76001,41.257671,73537800
12/10/2010,45.664288,45.864285,45.514286,320.559998,41.360889,65627800
12/13/2010,46.33857,46.437141,45.857143,321.670013,41.504116,109953900
12/14/2010,45.96143,46.077145,45.57143,320.290009,41.32605,87752000
12/15/2010,45.714287,46.142857,45.598572,320.359985,41.335083,104328000
12/16/2010,45.869999,46.087143,45.728573,321.25,41.449917,80507700
12/17/2010,45.947144,45.970001,45.747143,320.610016,41.367344,96732300
12/20/2010,45.942856,46.17857,45.46143,322.209991,41.57378,96402600
12/21/2010,46.142857,46.341427,46.007141,324.200012,41.830547,64088500
12/22/2010,46.337143,46.531429,46.221428,325.160004,41.954414,66480400
12/23/2010,46.42857,46.450001,46.167141,323.600006,41.753139,55789300
12/27/2010,46.121429,46.491428,45.931427,324.679993,41.89249,62454000
12/28/2010,46.558571,46.665714,46.437141,325.470001,41.994419,43981000
12/29/2010,46.602856,46.635715,46.442856,325.290009,41.971199,40784800
12/30/2010,46.497143,46.501427,46.150002,323.660004,41.76088,39373600
12/31/2010,46.135715,46.21143,45.901428,322.559998,41.61895,48377000
1/3/2011,46.52,47.18,46.405716,329.570007,42.52343,111284600
1/4/2011,47.491428,47.5,46.878571,331.290009,42.745358,77270200
1/5/2011,47.078571,47.762856,47.07143,334,43.095013,63879900
1/6/2011,47.817142,47.892857,47.557144,333.72998,43.060177,75107200
1/7/2011,47.712856,48.049999,47.414288,336.119995,43.368553,77982800
1/10/2011,48.404285,49.032856,48.167141,342.450012,44.185291,112140000
1/11/2011,49.26857,49.279999,48.495716,341.639984,44.080776,111027000
1/12/2011,49.035713,49.204285,48.857143,344.420013,44.439476,75647600
1/13/2011,49.308571,49.52,49.121429,345.679993,44.602051,74195100
1/14/2011,49.412857,49.782856,49.205715,348.47998,44.963318,77210000
1/18/2011,47.074287,49.251427,46.57143,340.650024,43.953045,470249500
1/19/2011,49.764286,49.799999,48.125713,338.840027,43.719509,283903200
1/20/2011,48.061428,48.328571,47.16,332.679993,42.924702,191197300
1/21/2011,47.681427,47.84,46.66143,326.720001,42.155697,188600300
1/24/2011,46.695713,48.207142,46.674286,337.449982,43.540161,143670800
1/25/2011,48.047142,48.777142,47.795715,341.399994,44.049828,136717000
1/26/2011,48.994286,49.371429,48.785713,343.850006,44.365932,126718900
1/27/2011,49.111427,49.241428,48.975716,343.209991,44.28336,71256500
1/28/2011,49.167141,49.200001,47.647144,336.100006,43.365967,148014300
1/31/2011,47.971428,48.577145,47.757141,339.320007,43.781441,94311700
2/1/2011,48.757141,49.378571,48.71143,345.029999,44.518181,106658300
2/2/2011,49.207142,49.32143,49.078571,344.320007,44.426579,64738800
2/3/2011,49.114285,49.177143,48.364285,343.440002,44.31303,98449400
2/4/2011,49.091427,49.528572,49.072857,346.5,44.707851,80460100
2/7/2011,49.69857,50.464287,49.662857,351.880005,45.402016,121255400
2/8/2011,50.525715,50.78857,50.307144,355.200012,45.830387,95260200
2/9/2011,50.741428,51.285713,50.695713,358.160004,46.212303,120686300
2/10/2011,51.055714,51.42857,49.714287,354.540009,45.745232,232137500
2/11/2011,50.67857,51.114285,50.505714,356.850006,46.043278,91893200
2/14/2011,50.970001,51.354286,50.958572,359.179993,46.343914,77604100
2/15/2011,51.312859,51.424286,51.078571,359.900024,46.436817,71043700
2/16/2011,51.542858,52.128571,51.5,363.130005,46.853577,120289400
2/17/2011,51.035713,51.467144,50.931427,358.299988,46.230373,132645800
2/18/2011,51.244286,51.357143,49.931427,350.559998,45.231705,204014300
2/22/2011,48.878571,49.342857,48.245716,338.609985,43.689831,218138900
2/23/2011,48.395714,49.234287,48.372856,342.619995,44.20723,167963600
2/24/2011,49.145714,49.307144,48.33857,342.880005,44.240776,124975200
2/25/2011,49.322857,49.775715,49.257141,348.160004,44.922031,95004700
2/28/2011,50.177143,50.721428,50.16,353.210022,45.573631,100768500
3/1/2011,50.781429,50.817142,49.668571,349.309998,45.070419,114034200
3/2/2011,49.994286,50.621429,49.771427,352.119995,45.43298,150647700
3/3/2011,51.027142,51.398571,50.845715,359.559998,46.392948,125197100
3/4/2011,51.438572,51.470001,51.107143,360,46.449715,113316700
3/7/2011,51.628571,51.667141,50.187141,355.359985,45.851032,136530800
3/8/2011,50.701427,51.057144,50.32143,355.76001,45.902641,89079200
3/9/2011,50.669998,50.68,50.085712,352.470001,45.478149,113326500
3/10/2011,49.874287,49.967144,49.271427,346.669983,44.729782,126884800
3/11/2011,49.332859,50.331429,49.285713,351.98999,45.416203,117770100
3/14/2011,50.454285,50.925713,50.187141,353.559998,45.61879,108989300
3/15/2011,48.871429,49.691429,48.585712,345.429993,44.56979,180270300
3/16/2011,48.857143,49,46.60857,330.01001,42.5802,290502800
3/17/2011,48.118572,48.515713,47.237144,334.639984,43.177589,164855600
3/18/2011,48.16143,48.314285,47.142857,330.669983,42.665352,188303500
3/21/2011,47.998573,48.534286,47.894287,339.299988,43.778862,102350500
3/22/2011,48.937141,48.945713,48.44857,341.200012,44.024014,81480700
3/23/2011,48.468571,48.602856,47.992859,339.190002,43.764664,93249100
3/24/2011,48.835712,49.42857,48.408573,344.970001,44.510441,101178000
3/25/2011,49.724285,50.294285,49.574287,351.540009,45.358147,112227500
3/28/2011,50.450001,50.617142,50.062859,350.440002,45.216228,77338800
3/29/2011,49.665714,50.137142,49.437141,350.959991,45.283314,88225200
3/30/2011,50.091427,50.125713,49.634285,348.630005,44.982685,82351500
3/31/2011,49.48,49.971428,49.437141,348.51001,44.967197,68504800
4/1/2011,50.158573,50.227142,49.042858,344.559998,44.45755,104665400
4/4/2011,49.187141,49.228573,48.342857,341.190002,44.022717,115021200
4/5/2011,48.14143,48.892857,48,338.890015,43.725956,120682800
4/6/2011,48.745716,49.128571,48.162857,338.039978,43.616287,100634800
4/7/2011,48.299999,48.632858,48.004284,338.079987,43.621449,93361800
4/8/2011,48.560001,48.592857,47.707142,335.059998,43.231789,94383800
4/11/2011,47.722858,47.952858,47.145714,330.799988,42.682137,99736700
4/12/2011,47.212856,47.675713,47.171429,332.399994,42.888577,106409800
4/13/2011,47.860001,48.02,47.502857,336.130005,43.369843,86555000
4/14/2011,47.828571,48,47.437141,332.419983,42.891148,75450200
4/15/2011,47.614285,47.662857,46.685715,327.459991,42.251179,113401400
4/18/2011,46.585712,47.46143,45.737144,331.850006,42.8176,152474700
4/19/2011,47.585712,48.282856,47.387142,337.859985,43.593056,104844600
4/20/2011,49.072857,49.392857,48.785713,342.410004,44.180126,175166600
4/21/2011,50.714287,50.732857,49.78857,350.699982,45.249771,188452600
4/25/2011,50.048573,50.535713,50.042858,353.01001,45.547817,66636500
4/26/2011,50.517143,50.712856,49.907143,350.420013,45.21365,84700000
4/27/2011,50.32,50.335712,49.585712,350.149994,45.178799,89053300
4/28/2011,49.455715,49.964287,49.360001,346.75,44.740101,90239800
4/29/2011,49.540001,50.564285,49.524284,350.130005,45.176212,251586300
5/2/2011,49.962856,50.067142,49.357143,346.279999,44.679466,110678400
5/3/2011,49.712856,49.984287,49.374287,348.200012,44.927204,78337000
5/4/2011,49.751427,50.261429,49.554287,349.570007,45.103962,97312600
5/5/2011,49.771427,50.135715,49.435715,346.75,44.740101,83992300
5/6/2011,49.955715,50,49.458572,346.660004,44.728504,70033600
5/9/2011,49.694286,49.885715,49.504284,347.600006,44.849785,51186800
5/10/2011,49.841427,49.955715,49.522858,349.450012,45.088478,70522900
5/11/2011,49.860001,50,49.32,347.230011,44.802036,84000000
5/12/2011,49.445713,49.58857,48.895714,346.569977,44.716881,80500000
5/13/2011,49.380001,49.464287,48.621429,340.5,43.933697,81529000
5/16/2011,48.457142,48.745716,47.514286,333.299988,43.0047,112443800
5/17/2011,47.42857,48.02,47.247143,336.140015,43.371128,113083600
5/18/2011,48.067142,48.721428,48,339.869995,43.852402,83694100
5/19/2011,48.868572,48.915714,48.381428,340.529999,43.937565,65292500
5/20/2011,48.508572,48.707142,47.860001,335.220001,43.25243,84492100
5/23/2011,47.138573,47.997143,47.060001,334.399994,43.146626,95900000
5/24/2011,47.92857,47.985714,47.334286,332.190002,42.861481,80481800
5/25/2011,47.632858,48.365715,47.549999,336.779999,43.453709,73556000
5/26/2011,47.995716,48.127144,47.775715,335,43.224045,55640200
5/27/2011,47.828571,48.232857,47.758572,337.410004,43.534985,50899800
5/31/2011,48.728573,49.689999,48.714287,347.829987,44.879448,104438600
6/1/2011,49.83857,50.304287,49.235714,345.509979,44.580109,138670700
6/2/2011,49.5,49.71143,49.185715,346.099976,44.656246,84695800
6/3/2011,49.025715,49.332859,48.85857,343.440002,44.31303,78312500
6/6/2011,49.385715,49.578571,48.258572,338.039978,43.616287,115485300
6/7/2011,48.310001,48.317142,47.414288,332.039978,42.842121,132446300
6/8/2011,47.397144,47.828571,47.235714,332.23999,42.867916,83430900
6/9/2011,47.607143,47.667141,47.25,331.48999,42.77116,68772200
6/10/2011,47.221428,47.380001,46.501427,325.900024,42.0499,108488800
6/13/2011,46.742859,46.901428,46.438572,326.600006,42.140217,82368300
6/14/2011,47.142857,47.607143,47.044285,332.440002,42.893726,83642300
6/15/2011,47.107143,47.185715,46.41143,326.75,42.159576,99799000
6/16/2011,46.700001,46.954285,45.475716,325.160004,41.954414,127647800
6/17/2011,46.998573,47.035713,45.622856,320.259979,41.322186,153755000
6/20/2011,45.337143,45.385715,44.357143,315.320007,40.684795,160161400
6/21/2011,45.240002,46.542858,45.028572,325.299988,41.972477,123345600
6/22/2011,46.451427,46.985714,46.054287,322.609985,41.625397,97645800
6/23/2011,45.562859,47.384285,45.445713,331.230011,42.73761,139939800
6/24/2011,47.33857,47.592857,46.441429,326.350006,42.10796,109951800
6/27/2011,46.798573,47.700001,46.75,332.039978,42.842121,84953400
6/28/2011,47.664288,48.099998,47.634285,335.26001,43.257599,73574900
6/29/2011,48.005714,48.052856,47.41143,334.040009,43.10017,88136300
6/30/2011,47.814285,48.01857,47.548573,335.670013,43.31049,80738700
7/1/2011,47.992859,49.07143,47.742859,343.26001,44.289806,108828300
7/5/2011,49,49.975716,48.92857,349.429993,45.085903,88763500
7/6/2011,49.849998,50.585712,49.529999,351.759979,45.386543,111156500
7/7/2011,50.667141,51.142857,50.57143,357.200012,46.08844,99915900
7/8/2011,50.477142,51.42857,50.314285,359.709991,46.412304,122408300
7/11/2011,50.905716,51.395714,50.402859,354,45.67556,110668600
7/12/2011,50.504284,51.097141,49.802856,353.75,45.643303,112902300
7/13/2011,51.189999,51.42857,50.91143,358.019989,46.194244,97909700
7/14/2011,51.572857,51.658573,50.905716,357.77002,46.161983,107633400
7/15/2011,51.595715,52.142857,51.310001,364.919983,47.084526,121116800
7/18/2011,52.204285,53.521427,52.182858,373.800018,48.230289,143163300
7/19/2011,54,54.092857,53.331429,376.849976,48.623825,204786400
7/20/2011,56.58857,56.610001,55.142857,386.899994,49.920551,235335100
7/21/2011,55.278572,55.722858,54.842857,387.290009,49.970867,131633600
7/22/2011,55.474285,56.435715,55.392857,393.299988,50.746311,129182200
7/25/2011,55.764286,57.142857,55.66,398.5,51.417252,147451500
7/26/2011,57.142857,57.785713,57.097141,403.410004,52.050777,119145600
7/27/2011,57.227142,57.52,56.021427,392.589996,50.654709,164831100
7/28/2011,55.945713,56.712856,55.447144,391.820007,50.555355,148508500
7/29/2011,55.377144,56.450001,54.857143,390.47998,50.382458,158146100
8/1/2011,56.825714,57.07143,56.052856,396.75,51.191456,153209000
8/2/2011,56.807144,56.842857,55.478573,388.910004,50.179897,159884900
8/3/2011,55.854286,56.221428,54.605713,392.570007,50.65213,183127000
8/4/2011,55.630001,55.902859,53.907143,377.369995,48.690914,217851900
8/5/2011,54.348572,54.785713,51.795715,373.619995,48.207066,301147700
8/8/2011,51.669998,52.53857,50.431427,353.210022,45.573631,285958400
8/9/2011,51.614285,53.515713,50.714287,374.01001,48.257385,270645900
8/10/2011,53.021427,53.521427,51.785713,363.690002,46.925835,219664200
8/11/2011,52.931427,53.635715,52.102856,373.700012,48.217392,185492300
8/12/2011,54.009998,54.234287,53.46143,376.98999,48.64188,132244000
8/15/2011,54.232857,54.995716,54.012856,383.410004,49.470245,115136000
8/16/2011,54.502857,54.767143,53.722858,380.480011,49.09219,124687500
8/17/2011,54.615715,54.931427,54,380.440002,49.087021,110515300
8/18/2011,52.977142,53.235714,51.624287,366.050018,47.230335,212858800
8/19/2011,51.738571,52.42857,50.857143,356.029999,45.937477,193972100
8/22/2011,52.072857,52.125713,50.727142,356.440002,45.990379,133828800
8/23/2011,51.471428,53.377144,51,373.600006,48.204483,164208800
8/24/2011,53.352856,54.137142,52.942856,376.180023,48.537369,156566900
8/25/2011,52.154285,53.635715,52.142857,373.720001,48.219978,217836500
8/26/2011,53.024284,54.828571,52.971428,383.579987,49.492176,160369300
8/29/2011,55.454285,55.92857,55.42857,389.970001,50.316658,101317300
8/30/2011,55.464287,55.977142,55.172855,389.98999,50.319237,104480600
8/31/2011,55.795715,56.011429,54.55143,384.830017,49.653461,130646600
9/1/2011,55.117142,55.334286,54.388573,381.029999,49.163162,85931300
9/2/2011,53.534286,54,53.118572,374.049988,48.262543,109734800
9/6/2011,52.48143,54.332859,52.354286,379.740021,48.996708,127424500
9/7/2011,55.080002,55.085712,54.57143,383.929993,49.537334,87644200
9/8/2011,54.628571,55.515713,54.615715,384.140015,49.564434,104039600
9/9/2011,54.847141,55.142857,53.574287,377.47998,48.705109,141203300
9/12/2011,53.285713,54.41143,53.128571,379.940002,49.022514,116958100
9/13/2011,54.591427,55.172855,54.32143,384.619995,49.626366,110140100
9/14/2011,55.28857,56.029999,55.10857,389.299988,50.230202,133681100
9/15/2011,55.918571,56.237144,55.700001,392.959991,50.702454,104454700
9/16/2011,56.505714,57.214287,56.432858,400.5,51.675316,174628300
9/19/2011,56.714287,59.032856,56.457142,411.630005,53.111374,205965200
9/20/2011,59.32143,60.408573,58.741428,413.450012,53.34621,193938500
9/21/2011,59.94857,60.227142,58.857143,412.140015,53.177185,151494000
9/22/2011,57.290001,58.545715,56.671429,401.820007,51.845631,242120200
9/23/2011,57.182858,58.105713,57.121429,404.299988,52.165615,136569300
9/26/2011,57.122856,57.71143,55.900002,403.170013,52.019802,203219100
9/27/2011,58.389999,58.464287,56.865715,399.26001,51.51532,158124400
9/28/2011,57.169998,57.677143,56.644287,397.01001,51.225002,107409400
9/29/2011,57.417141,57.458572,55.172855,390.570007,50.394073,162771700
9/30/2011,55.302856,55.555714,54.454285,381.320007,49.200573,136910200
10/3/2011,54.33857,54.662857,53.310001,374.600006,48.333511,167274800
10/4/2011,53.509998,54.542858,50.605713,372.5,48.062561,308419300
10/5/2011,52.55143,54.259998,51.471428,378.25,48.804451,196617400
10/6/2011,53.332859,54.968571,53.114285,377.369995,48.690914,203145600
10/7/2011,53.682858,53.962856,52.64143,369.799988,47.714188,133864500
10/10/2011,54.155716,55.544285,54.029999,388.809998,50.166985,110628700
10/11/2011,56.081429,57.597141,55.92857,400.289978,51.648209,151421900
10/12/2011,58.191429,58.464287,57.162857,402.190002,51.89336,155571500
10/13/2011,57.854286,58.347141,57.549999,408.429993,52.69849,106546300
10/14/2011,59.547142,60.285713,59.324287,422,54.44939,143341800
10/17/2011,60.248573,60.957142,59.419998,419.990021,54.190048,171511200
10/18/2011,60.251427,60.687141,59.427143,422.23999,54.480362,220400600
10/19/2011,57.335712,58.345715,56.828571,398.619995,51.432735,276014900
10/20/2011,57.142857,57.192856,56.315716,395.309998,51.005665,137317600
10/21/2011,56.871429,57.02,55.82143,392.869995,50.690842,155311100
10/24/2011,56.597141,58.07143,56.485714,405.77002,52.355282,125534500
10/25/2011,57.861427,58.078571,56.76857,397.77002,51.323067,107606800
10/26/2011,57.394287,57.507141,56.164288,400.600006,51.688213,114076200
10/27/2011,58.222858,58.42857,57.412857,404.690002,52.215939,123666200
10/28/2011,57.57143,58.049999,57.501427,404.949982,52.249489,80710700
10/31/2011,57.488571,58.475716,57.292858,404.779999,52.227547,96375300
11/1/2011,56.772858,57.07143,56.174286,396.51001,51.160496,132947500
11/2/2011,57.155716,57.205715,56.444286,397.410004,51.276623,81837700
11/3/2011,57.009998,57.628571,56.48,403.070007,52.006908,110346600
11/4/2011,57.432858,57.634285,57.022858,400.23999,51.641758,75557300
11/7/2011,57.130001,57.142857,56.59,399.730011,51.575966,67568900
11/8/2011,57.458572,58.285713,57.365715,406.22998,52.414639,100110500
11/9/2011,56.709999,57.27,56.318573,395.279999,51.001797,139671000
11/10/2011,56.718571,56.744286,54.592857,385.220001,49.703777,186188100
11/11/2011,55.23,55.528572,54.322857,384.619995,49.626366,163446500
11/14/2011,54.78857,55.035713,54.028572,379.26001,48.934772,108226300
11/15/2011,54.400002,55.642857,54.207142,388.829987,50.169567,107702700
11/16/2011,55.607143,55.877144,54.902859,384.77002,49.645714,87302600
11/17/2011,54.854286,54.939999,53.642857,377.410004,48.696079,119975100
11/18/2011,54.131428,54.284286,53.554287,374.940002,48.377373,92984500
11/21/2011,52.914288,53.097141,52.272858,369.01001,47.612251,111995100
11/22/2011,53.002857,53.990002,52.991428,376.51001,48.579952,102255300
11/23/2011,53.501427,53.691429,52.41143,366.98999,47.351616,107067800
11/25/2011,52.631428,53.021427,51.902859,363.570007,46.910339,63690200
11/28/2011,53.192856,53.817142,52.904285,376.119995,48.529633,86603300
11/29/2011,53.691429,54.118572,52.885715,373.200012,48.152882,93963800
11/30/2011,54.470001,54.611427,54.042858,382.199982,49.314114,101484600
12/1/2011,54.648571,55.57143,54.392857,387.929993,50.053432,96795300
12/2/2011,55.689999,56.232857,55.511429,389.700012,50.281822,94763900
12/5/2011,56.212856,56.630001,55.77,393.01001,50.708904,89302500
12/6/2011,56.072857,56.375713,55.625713,390.949982,50.443104,70899500
12/7/2011,55.704285,55.848572,55.251427,389.089996,50.203117,76186600
12/8/2011,55.921429,56.5,55.747143,390.660004,50.405678,94089100
12/9/2011,56.121429,56.291428,55.861427,393.619995,50.787605,74248300
12/12/2011,55.954285,56.271427,55.635715,391.839996,50.557934,75266800
12/13/2011,56.142857,56.485714,55.299999,388.809998,50.166985,84732200
12/14/2011,55.242859,55.34,53.954285,380.190002,49.054768,101721900
12/15/2011,54.761429,54.82,54.044285,378.940002,48.893501,64050000
12/16/2011,54.337143,54.878571,54.224285,381.019989,49.161869,105369600
12/19/2011,54.638573,54.978573,54.354286,382.209991,49.315403,58882600
12/20/2011,55.394287,56.585712,55.322857,395.950012,51.088242,84303800
12/21/2011,56.669998,56.757141,56.001427,396.450012,51.152752,65737000
12/22/2011,56.714287,57.01857,56.585712,398.549988,51.423706,50589700
12/23/2011,57.098572,57.655716,57.07,403.330017,52.040451,67349800
12/27/2011,57.585712,58.441429,57.574287,406.529999,52.453342,66269000
12/28/2011,58.127144,58.32143,57.334286,402.640015,51.951424,57165500
12/29/2011,57.628571,57.950001,57.215714,405.119995,52.27142,53994500
12/30/2011,57.644287,58.040001,57.64143,405,52.255932,44915500
1/3/2012,58.485714,58.92857,58.42857,411.230011,53.059765,75555200
1/4/2012,58.57143,59.240002,58.468571,413.440002,53.344917,65005500
1/5/2012,59.278572,59.792858,58.952858,418.029999,53.93716,67817400
1/6/2012,59.967144,60.392857,59.888573,422.399994,54.501007,79573200
1/9/2012,60.785713,61.107143,60.192856,421.730011,54.414555,98506100
1/10/2012,60.844284,60.857143,60.214287,423.23999,54.60939,64549100
1/11/2012,60.382858,60.407143,59.901428,422.549988,54.520359,53771200
